dataset,pair_id,group_id,piece_a_id,piece_b_id,event_index,event_id,gt_a_s,gt_b_s,pred_b_s,signed_error_ms,abs_error_ms,error_sign,gt_b_frame,pred_b_frame,off_50ms,off_100ms,off_200ms
swd,D911-02_HU33_SC06,D911-02,Schubert_D911-02_HU33,Schubert_D911-02_SC06,31,31,56.630408163,54.878390023,54.90433106549433,25.941042494331157,25.941042494331157,late,11001,11006,False,False,False
swd,D911-07_HU33_SC06,D911-07,Schubert_D911-07_HU33,Schubert_D911-07_SC06,0,1,0.311315193,0.713424036,0.6874829937097505,-25.941042290249516,25.941042290249516,early,143,138,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,53,53,141.551950113,138.320249433,138.29435374111793,-25.89569188205587,25.89569188205587,early,27727,27722,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,27,28,74.538367347,89.20015873,89.17426303870182,-25.895691298174484,25.895691298174484,early,17881,17875,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,1,2,1.67553288,1.913061224,1.887222222494331,-25.83900150566909,25.83900150566909,early,383,378,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,62,62,166.490340136,160.94707483,160.97287981853967,25.804988539675833,25.804988539675833,late,32263,32268,False,False,False
swd,D911-02_HU33_SC06,D911-02,Schubert_D911-02_HU33,Schubert_D911-02_SC06,2,2,2.310204082,2.57031746,2.5446712021814055,-25.64625781859453,25.64625781859453,early,515,510,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,20,20,52.156054422,50.160090703,50.185532880049884,25.442177049882275,25.442177049882275,late,10055,10060,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,13,14,33.584761905,44.474671202,44.499954648764174,25.283446764170492,25.283446764170492,late,8915,8920,False,False,False
swd,D911-18_HU33_SC06,D911-18,Schubert_D911-18_HU33,Schubert_D911-18_SC06,0,1,0.213560091,0.642811791,0.667528344968254,24.716553968254008,24.716553968254008,late,129,134,False,False,False
swd,D911-07_HU33_SC06,D911-07,Schubert_D911-07_HU33,Schubert_D911-07_SC06,46,47,115.571088435,122.998843537,122.9742630381746,-24.58049882540081,24.58049882540081,early,24656,24651,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,19,20,23.072947846,22.584739229,22.609002267768712,24.263038768712164,24.263038768712164,late,4527,4532,False,False,False
swd,D911-07_HU33_SC06,D911-07,Schubert_D911-07_HU33,Schubert_D911-07_SC06,1,2,2.783424036,3.158253968,3.182517006521542,24.26303852154188,24.26303852154188,late,633,638,False,False,False
swd,D911-18_HU33_SC06,D911-18,Schubert_D911-18_HU33,Schubert_D911-18_SC06,13,14,29.747641723,29.9130839,29.937210883997732,24.126983997732054,24.126983997732054,late,5996,6001,False,False,False
swd,D911-17_HU33_SC06,D911-17,Schubert_D911-17_HU33,Schubert_D911-17_SC06,18,19,61.881133787,71.694807256,71.71877551035601,23.96825435600647,23.96825435600647,late,14372,14376,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,6,7,14.576439909,22.556961451,22.533356008773243,-23.605442226756423,23.605442226756423,early,4522,4517,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,57,57,152.381428571,148.181882086,148.15827664399092,-23.60544200908521,23.60544200908521,early,29704,29699,False,False,False
swd,D911-06_HU33_SC06,D911-06,Schubert_D911-06_HU33,Schubert_D911-06_SC06,1,2,3.774489796,5.55893424,5.535487528426303,-23.44671157369671,23.44671157369671,early,1114,1110,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,26,27,31.559501134,30.529727891,30.506893424249434,-22.834466750566662,22.834466750566662,early,6120,6115,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,25,26,68.53138322,82.856394558,82.83387755106575,-22.51700693425107,22.51700693425107,early,16609,16604,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,15,16,18.663287982,17.907482993,17.929954648666666,22.47165566666709,22.47165566666709,late,3590,3594,False,False,False
swd,D911-07_HU33_SC06,D911-07,Schubert_D911-07_HU33,Schubert_D911-07_SC06,55,56,135.482857143,143.751428571,143.72911564640134,-22.312924598651307,22.312924598651307,early,28816,28811,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,55,55,146.79430839,143.170408163,143.1924943310431,22.086168043102816,22.086168043102816,late,28699,28704,False,False,False
swd,D911-07_HU33_SC06,D911-07,Schubert_D911-07_HU33,Schubert_D911-07_SC06,4,5,9.737278912,10.92292517,10.901541950984129,-21.38321901587048,21.38321901587048,early,2190,2185,False,False,False
swd,D911-07_HU33_SC06,D911-07,Schubert_D911-07_HU33,Schubert_D911-07_SC06,45,46,112.359727891,120.105873016,120.12707482977552,21.20181377551944,21.20181377551944,late,24076,24080,False,False,False
swd,D911-18_HU33_SC06,D911-18,Schubert_D911-18_HU33,Schubert_D911-18_SC06,16,17,36.62185941,36.506122449,36.526984126984125,20.861677984122196,20.861677984122196,late,7318,7322,False,False,False
swd,D911-06_HU33_SC06,D911-06,Schubert_D911-06_HU33,Schubert_D911-06_SC06,48,49,196.806031746,188.281043084,188.26045351470748,-20.58956929252531,20.58956929252531,early,37742,37738,False,False,False
swd,D911-17_HU33_SC06,D911-17,Schubert_D911-17_HU33,Schubert_D911-17_SC06,29,30,110.136553288,111.597596372,111.61818594106123,20.58956906122944,20.58956906122944,late,22370,22374,False,False,False
swd,D911-06_HU33_SC06,D911-06,Schubert_D911-06_HU33,Schubert_D911-06_SC06,10,11,38.995827664,40.023537415,40.04399092970522,20.453514705216946,20.453514705216946,late,8023,8027,False,False,False
swd,D911-17_HU33_SC06,D911-17,Schubert_D911-17_HU33,Schubert_D911-17_SC06,28,29,107.002789116,107.710589569,107.69024943310657,-20.340135893434308,20.340135893434308,early,21591,21587,False,False,False
swd,D911-06_HU33_SC06,D911-06,Schubert_D911-06_HU33,Schubert_D911-06_SC06,30,31,120.312562358,118.740770975,118.7610884350975,20.317460097501794,20.317460097501794,late,23802,23806,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,36,37,43.485079365,41.648956916,41.66920634912698,20.24943312697758,20.24943312697758,late,8349,8353,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,10,11,12.298480726,12.078707483,12.098934240739228,20.226757739226997,20.226757739226997,late,2421,2425,False,False,False
swd,D911-02_HU33_SC06,D911-02,Schubert_D911-02_HU33,Schubert_D911-02_SC06,3,3,3.902040816,3.946780045,3.96689342370975,20.11337870975005,20.11337870975005,late,791,795,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,39,40,112.217936508,127.952176871,127.97213151933786,19.954648337858316,19.954648337858316,late,25649,25653,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,36,36,95.450657596,92.312380952,92.2928344667483,-19.54648525169489,19.54648525169489,early,18504,18501,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,37,37,98.186122449,95.107641723,95.08816326532653,-19.478457673471894,19.478457673471894,early,19065,19061,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,1,2,2.665079365,5.390702948,5.409977324104308,19.274376104307933,19.274376104307933,late,1081,1084,False,False,False
swd,D911-06_HU33_SC06,D911-06,Schubert_D911-06_HU33,Schubert_D911-06_SC06,42,43,173.424603175,165.197596372,165.17834467159864,-19.251700401355265,19.251700401355265,early,33115,33111,False,False,False
swd,D911-07_HU33_SC06,D911-07,Schubert_D911-07_HU33,Schubert_D911-07_SC06,8,9,18.958412698,21.438503401,21.457732425891155,19.229024891156854,19.229024891156854,late,4297,4301,False,False,False
swd,D911-06_HU33_SC06,D911-06,Schubert_D911-06_HU33,Schubert_D911-06_SC06,11,12,43.669455782,43.977936508,43.95879818562812,-19.13832237188018,19.13832237188018,early,8816,8812,False,False,False
swd,D911-06_HU33_SC06,D911-06,Schubert_D911-06_HU33,Schubert_D911-06_SC06,13,14,54.876938776,52.072358277,52.05335600956009,-19.00226743990885,19.00226743990885,early,10438,10434,False,False,False
swd,D911-17_HU33_SC06,D911-17,Schubert_D911-17_HU33,Schubert_D911-17_SC06,4,5,11.611587302,16.838730159,16.819750567306123,-18.97959169387775,18.97959169387775,early,3375,3372,False,False,False
swd,D911-07_HU33_SC06,D911-07,Schubert_D911-07_HU33,Schubert_D911-07_SC06,11,12,26.160884354,29.339795918,29.358616780303855,18.820862303854824,18.820862303854824,late,5881,5885,False,False,False
swd,D911-06_HU33_SC06,D911-06,Schubert_D911-06_HU33,Schubert_D911-06_SC06,2,3,7.134489796,9.602743764,9.583922902575964,-18.82086142403594,18.82086142403594,early,1925,1921,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,37,38,105.375396825,121.462517007,121.44387755062357,-18.639456376433827,18.639456376433827,early,24348,24344,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,21,21,54.77260771,52.688888889,52.6702947845805,-18.594104419499047,18.594104419499047,early,10562,10558,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,3,3,6.593628118,6.360725624,6.379115646344672,18.39002234467202,18.39002234467202,late,1275,1279,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,44,45,52.376575964,50.194920635,50.176575963999994,-18.34467100000836,18.34467100000836,early,10062,10058,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,54,55,63.146802721,60.899795918,60.881632653061224,-18.163264938777957,18.163264938777957,early,12208,12204,False,False,False
swd,D911-02_HU33_SC06,D911-02,Schubert_D911-02_HU33,Schubert_D911-02_SC06,14,14,24.369342404,22.92446712,22.94258503438549,18.11791438549193,18.11791438549193,late,4595,4599,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,61,62,70.88446712,68.466848073,68.48492063473923,18.07256173923122,18.07256173923122,late,13724,13728,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,73,73,198.544058957,191.667755102,191.6497278912404,-18.027210759612444,18.027210759612444,early,38421,38417,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,24,25,65.346145125,79.740385488,79.75839002295919,18.0045349591893,18.0045349591893,late,15984,15988,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,28,29,77.422154195,92.365963719,92.34823129250567,-17.73242649433371,17.73242649433371,early,18515,18512,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,52,53,61.047800454,58.790657596,58.80789115694784,17.23356094783668,17.23356094783668,late,11785,11788,False,False,False
swd,D911-02_HU33_SC06,D911-02,Schubert_D911-02_HU33,Schubert_D911-02_SC06,20,20,34.295873016,33.1469161,33.1297052154195,-17.210884580499908,17.210884580499908,early,6644,6641,False,False,False
swd,D911-17_HU33_SC06,D911-17,Schubert_D911-17_HU33,Schubert_D911-17_SC06,37,38,138.809092971,142.144263039,142.16147392338098,17.210884380972402,17.210884380972402,late,28493,28497,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,43,44,125.472630385,140.937687075,140.9546485260771,16.961451077094125,16.961451077094125,late,28252,28255,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,55,56,64.245260771,61.927437642,61.91056689344898,-16.87074855102111,16.87074855102111,early,12414,12410,False,False,False
swd,D911-07_HU33_SC06,D911-07,Schubert_D911-07_HU33,Schubert_D911-07_SC06,50,51,124.58138322,132.38675737,132.40360544222222,16.84807222221707,16.84807222221707,late,26538,26541,False,False,False
swd,D911-17_HU33_SC06,D911-17,Schubert_D911-17_HU33,Schubert_D911-17_SC06,20,21,71.284036281,78.764126984,78.78095238095239,16.825396952384608,16.825396952384608,late,15789,15792,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,18,19,21.842335601,21.420975057,21.40431972803061,-16.655328969388705,16.655328969388705,early,4294,4291,False,False,False
swd,D911-06_HU33_SC06,D911-06,Schubert_D911-06_HU33,Schubert_D911-06_SC06,18,19,72.292199546,71.036598639,71.0200907024626,-16.50793653740834,16.50793653740834,early,14240,14236,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,51,52,150.079546485,168.326712018,168.34303854849207,16.326530492079883,16.326530492079883,late,33742,33745,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,56,57,169.190589569,186.467437642,186.45136054405668,-16.07709794330958,16.07709794330958,early,37378,37375,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,47,47,125.365170068,122.206621315,122.22231292514284,15.69161014283793,15.69161014283793,late,24497,24500,False,False,False
swd,D911-18_HU33_SC06,D911-18,Schubert_D911-18_HU33,Schubert_D911-18_SC06,7,8,15.119115646,16.232312925,16.21662131493424,-15.691610065758255,15.691610065758255,early,3254,3251,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,9,10,11.329818594,10.964512472,10.980045351473922,15.532879473923344,15.532879473923344,late,2198,2201,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,74,74,201.392811791,194.323356009,194.33884353703175,15.487528031741249,15.487528031741249,late,38953,38956,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,56,56,149.373469388,145.612494331,145.5970521544399,-15.442176560100052,15.442176560100052,early,29189,29186,False,False,False
swd,D911-07_HU33_SC06,D911-07,Schubert_D911-07_HU33,Schubert_D911-07_SC06,47,48,118.076439909,125.693764172,125.7090929702245,15.328798224501838,15.328798224501838,late,25196,25199,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,69,69,186.833786848,180.832721088,180.81746031738774,-15.260770612258057,15.260770612258057,early,36249,36246,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,62,63,72.049115646,69.52984127,69.54480725597733,14.965985977326568,14.965985977326568,late,13938,13941,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,33,34,92.549977324,109.017210884,109.00226757369614,-14.943310303848989,14.943310303848989,early,21853,21850,False,False,False
swd,D911-07_HU33_SC06,D911-07,Schubert_D911-07_HU33,Schubert_D911-07_SC06,6,7,14.315419501,15.966575964,15.951700680138321,-14.875283861679023,14.875283861679023,early,3201,3198,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,49,50,57.739365079,55.574081633,55.55931972752608,-14.761905473918091,14.761905473918091,early,11140,11137,False,False,False
swd,D911-17_HU33_SC06,D911-17,Schubert_D911-17_HU33,Schubert_D911-17_SC06,45,46,177.646213152,174.42829932,174.41356009077552,-14.739229224488781,14.739229224488781,early,34965,34962,False,False,False
swd,D911-02_HU33_SC06,D911-02,Schubert_D911-02_HU33,Schubert_D911-02_SC06,26,26,44.530272109,43.766598639,43.752040816482996,-14.557822517005548,14.557822517005548,early,8773,8770,False,False,False
swd,D911-02_HU33_SC06,D911-02,Schubert_D911-02_HU33,Schubert_D911-02_SC06,1,1,0.644897959,1.114285714,1.1287981857573697,14.512471757369694,14.512471757369694,late,223,226,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,42,43,50.208911565,48.127959184,48.113673469761906,-14.285714238091884,14.285714238091884,early,9647,9645,False,False,False
swd,D911-02_HU33_SC06,D911-02,Schubert_D911-02_HU33,Schubert_D911-02_SC06,13,13,22.669387755,21.321723356,21.30748299309524,-14.240362904761383,14.240362904761383,early,4274,4271,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,38,39,108.511632653,124.830385488,124.84451247159411,14.126983594110243,14.126983594110243,late,25023,25026,False,False,False
swd,D911-18_HU33_SC06,D911-18,Schubert_D911-18_HU33,Schubert_D911-18_SC06,10,11,22.259206349,23.161269841,23.14718820841043,-14.081632589569182,14.081632589569182,early,4643,4640,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,27,28,32.673582766,31.659795918,31.64591836690703,-13.877551092971174,13.877551092971174,early,6346,6344,False,False,False
swd,D911-06_HU33_SC06,D911-06,Schubert_D911-06_HU33,Schubert_D911-06_SC06,23,24,91.835034014,90.08015873,90.09399093009976,13.832200099770375,13.832200099770375,late,18057,18060,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,34,35,95.626870748,112.579727891,112.59331065729705,13.582766297048465,13.582766297048465,late,22567,22570,False,False,False
swd,D911-07_HU33_SC06,D911-07,Schubert_D911-07_HU33,Schubert_D911-07_SC06,7,8,16.486190476,18.541111111,18.527891156462584,-13.219954537415646,13.219954537415646,early,3717,3714,False,False,False
swd,D911-07_HU33_SC06,D911-07,Schubert_D911-07_HU33,Schubert_D911-07_SC06,60,61,148.345510204,157.371950113,157.38512471639,13.174603390012862,13.174603390012862,late,31546,31549,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,9,10,22.61399093,32.732857143,32.74596371911565,13.106576115653468,13.106576115653468,late,6561,6564,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,15,16,38.970453515,50.472063492,50.4593424038889,-12.721088111099732,12.721088111099732,early,10117,10115,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,56,57,65.340770975,62.968435374,62.98113378679138,12.698412791380065,12.698412791380065,late,12622,12625,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,4,4,9.386303855,8.984920635,8.9722448980839,-12.675736916099467,12.675736916099467,early,1801,1799,False,False,False
swd,D911-06_HU33_SC06,D911-06,Schubert_D911-06_HU33,Schubert_D911-06_SC06,34,35,136.875056689,134.118639456,134.13129251666442,12.653060664405302,12.653060664405302,late,26885,26887,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,25,25,65.51414966,63.10446712,63.11655328798186,12.086167981856022,12.086167981856022,late,12650,12652,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,64,64,171.965555556,165.890861678,165.902947845805,12.08616780499483,12.08616780499483,late,33254,33256,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,10,11,25.483401361,35.592403628,35.58045351519501,-11.950112804989033,11.950112804989033,early,7135,7132,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,16,17,41.616235828,53.96122449,53.973151927773245,11.92743777324523,11.92743777324523,late,10817,10819,False,False,False
swd,D911-02_HU33_SC06,D911-02,Schubert_D911-02_HU33,Schubert_D911-02_SC06,45,45,84.554557823,83.711678005,83.69977324263039,-11.904762369610467,11.904762369610467,early,16780,16778,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,47,48,55.579750567,53.36723356,53.35534013621428,-11.89342378572178,11.89342378572178,early,10698,10695,False,False,False
swd,D911-07_HU33_SC06,D911-07,Schubert_D911-07_HU33,Schubert_D911-07_SC06,21,22,50.912222222,56.092290249,56.08047619025397,-11.81405874603314,11.81405874603314,early,11244,11242,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,1,1,1.159092971,1.413605442,1.4018140589569161,-11.791383043083803,11.791383043083803,early,283,281,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,16,16,41.205623583,39.942380952,39.93061224606577,-11.768705934230184,11.768705934230184,early,8007,8004,False,False,False
swd,D911-02_HU33_SC06,D911-02,Schubert_D911-02_HU33,Schubert_D911-02_SC06,46,46,86.159637188,85.217981859,85.20680272087982,-11.179138120184007,11.179138120184007,early,17082,17080,False,False,False
swd,D911-17_HU33_SC06,D911-17,Schubert_D911-17_HU33,Schubert_D911-17_SC06,10,11,31.412585034,39.685895692,39.67482993197279,-11.065760027214822,11.065760027214822,early,7955,7953,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,18,19,47.836666667,60.337256236,60.34823129285034,10.975056850341502,10.975056850341502,late,12095,12097,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,24,24,62.906984127,60.697777778,60.687029478473924,-10.748299526078142,10.748299526078142,early,12167,12165,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,17,18,20.73723356,20.089410431,20.078730158639456,-10.680272360545473,10.680272360545473,early,4027,4025,False,False,False
swd,D911-18_HU33_SC06,D911-18,Schubert_D911-18_HU33,Schubert_D911-18_SC06,1,2,2.220249433,2.734603175,2.7241043082834473,-10.498866716552868,10.498866716552868,early,548,546,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,29,30,80.104829932,96.482108844,96.49258503404081,10.476190040819233,10.476190040819233,late,19340,19342,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,13,13,33.411473923,32.099727891,32.0894784581474,-10.24943285260349,10.24943285260349,early,6435,6432,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,59,60,179.713560091,198.436145125,198.4260317463288,-10.113378671206874,10.113378671206874,early,39777,39775,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,48,49,141.212539683,157.585351474,157.5753514743832,-9.999999616780997,9.999999616780997,early,31589,31587,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,58,59,176.637732426,194.417278912,194.40734693847168,-9.931973528324534,9.931973528324534,early,38972,38970,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,60,61,69.675056689,67.364988662,67.35532879784354,-9.65986415646114,9.65986415646114,early,13504,13502,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,58,59,67.515464853,65.063333333,65.07297052213038,9.637189130373258,9.637189130373258,late,13042,13044,False,False,False
swd,D911-02_HU33_SC06,D911-02,Schubert_D911-02_HU33,Schubert_D911-02_SC06,40,40,75.382675737,74.635714286,74.6453514739229,9.637187922905355,9.637187922905355,late,14961,14963,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,7,7,17.822403628,17.093514739,17.084081632535145,-9.43310646485429,9.43310646485429,early,3426,3425,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,23,24,62.298798186,76.417346939,76.42668934246258,9.342403462582638,9.342403462582638,late,15318,15320,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,47,48,137.970907029,154.308049887,154.29879818546257,-9.25170153743693,9.25170153743693,early,30932,30930,False,False,False
swd,D911-06_HU33_SC06,D911-06,Schubert_D911-06_HU33,Schubert_D911-06_SC06,57,58,240.77968254,225.6730839,225.6640362814966,-9.047618503387866,9.047618503387866,early,45237,45235,False,False,False
swd,D911-02_HU33_SC06,D911-02,Schubert_D911-02_HU33,Schubert_D911-02_SC06,32,32,58.398185941,56.713129252,56.721995464809524,8.866212809522267,8.866212809522267,late,11368,11370,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,10,10,25.754875283,24.541269841,24.53265306077778,-8.616780222219234,8.616780222219234,early,4919,4918,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,22,23,26.564195011,26.073877551,26.06532879784807,-8.548753151927713,8.548753151927713,early,5227,5225,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,31,32,37.655238095,36.145124717,36.1536507934127,8.526076412699979,8.526076412699979,late,7245,7247,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,25,26,30.368253968,29.374013605,29.365532879564626,-8.480725435372705,8.480725435372705,early,5888,5886,False,False,False
swd,D911-07_HU33_SC06,D911-07,Schubert_D911-07_HU33,Schubert_D911-07_SC06,65,66,158.619251701,168.248888889,168.2573469390952,8.458050095214276,8.458050095214276,late,33726,33728,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,11,12,28.055034014,38.43,38.42156462703402,-8.43537296597674,8.43537296597674,early,7703,7702,False,False,False
swd,D911-18_HU33_SC06,D911-18,Schubert_D911-18_HU33,Schubert_D911-18_SC06,5,6,10.936734694,11.756712018,11.748299319727892,-8.412698272108443,8.412698272108443,early,2357,2355,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,14,15,17.486190476,16.79015873,16.78185941043084,-8.299319569161412,8.299319569161412,early,3366,3364,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,40,41,47.959977324,45.963718821,45.955555555555556,-8.16326544444479,8.16326544444479,early,9214,9212,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,40,41,115.645646259,131.432789116,131.42478458099546,-8.004535004545232,8.004535004545232,early,26346,26345,False,False,False
swd,D911-17_HU33_SC06,D911-17,Schubert_D911-17_HU33,Schubert_D911-17_SC06,0,1,0.349433107,0.720634921,0.7285714289954648,7.936507995464748,7.936507995464748,late,144,146,False,False,False
swd,D911-06_HU33_SC06,D911-06,Schubert_D911-06_HU33,Schubert_D911-06_SC06,58,59,245.266893424,229.934671202,229.9267573695782,-7.913832421792222,7.913832421792222,early,46091,46090,False,False,False
